LINK,NAME,LIKES,DISLIKES,LIKE RATIO,DIFFICULTY,Accepted,Submitted,Acceptance %
https://leetcode.com/problems/brace-expansion-ii,Brace expansion ii,143,101,0.586065574,Hard,8207,13434,0.61
https://leetcode.com/problems/base-7,Base 7,188,135,0.582043344,Easy,48632,106811,0.46
https://leetcode.com/problems/trips-and-users,Trips and users,282,203,0.581443299,Hard,44786,157120,0.29
https://leetcode.com/problems/remove-duplicates-from-sorted-array-ii,Remove duplicates from sorted array ii,859,629,0.577284946,Medium,234261,554967,0.42
https://leetcode.com/problems/battleships-in-a-board,Battleships in a board,530,390,0.576086957,Medium,75310,111656,0.67
https://leetcode.com/problems/max-consecutive-ones,Max consecutive ones,467,344,0.575832306,Easy,165553,295834,0.56
https://leetcode.com/problems/robot-return-to-origin,Robot return to origin,815,609,0.572331461,Easy,205659,282962,0.73
https://leetcode.com/problems/dota2-senate,Dota2 senate,236,177,0.571428571,Medium,10662,27723,0.38
https://leetcode.com/problems/sort-an-array,Sort an array,222,169,0.567774936,Medium,42636,67997,0.63
https://leetcode.com/problems/number-of-1-bits,Number of 1 bits,592,456,0.564885496,Easy,305530,660076,0.46
https://leetcode.com/problems/count-the-repetitions,Count the repetitions,138,107,0.563265306,Hard,9150,33031,0.28
https://leetcode.com/problems/online-election,Online election,253,199,0.559734513,Medium,18112,37031,0.49
https://leetcode.com/problems/palindrome-number,Palindrome number,1835,1454,0.557920341,Easy,769481,1665608,0.46
https://leetcode.com/problems/the-dining-philosophers,The dining philosophers,44,35,0.556962025,Medium,1779,3807,0.47
https://leetcode.com/problems/parse-lisp-expression,Parse lisp expression,210,169,0.55408971,Hard,9257,20054,0.46
https://leetcode.com/problems/minimize-malware-spread,Minimize malware spread,208,172,0.547368421,Hard,18049,43635,0.41
https://leetcode.com/problems/exchange-seats,Exchange seats,241,203,0.542792793,Medium,35572,61547,0.58
https://leetcode.com/problems/elimination-game,Elimination game,327,276,0.542288557,Medium,27913,63066,0.44
https://leetcode.com/problems/camelcase-matching,Camelcase matching,122,103,0.542222222,Medium,12532,22665,0.55
https://leetcode.com/problems/reach-a-number,Reach a number,367,310,0.542097489,Medium,14355,42315,0.34
https://leetcode.com/problems/nth-highest-salary,Nth highest salary,325,276,0.540765391,Medium,88763,305263,0.29
https://leetcode.com/problems/longest-common-prefix,Longest common prefix,1893,1611,0.540239726,Easy,614370,1778396,0.35
https://leetcode.com/problems/shopping-offers,Shopping offers,434,385,0.52991453,Medium,25864,51405,0.5
https://leetcode.com/problems/reachable-nodes-in-subdivided-graph,Reachable nodes in subdivided graph,125,111,0.529661017,Hard,4444,11282,0.39
https://leetcode.com/problems/minimum-swaps-to-make-strings-equal,Minimum swaps to make strings equal,98,88,0.52688172,Medium,7004,12080,0.58
https://leetcode.com/problems/minesweeper,Minesweeper,453,408,0.526132404,Medium,47823,85044,0.56
https://leetcode.com/problems/degree-of-an-array,Degree of an array,669,605,0.525117739,Easy,67443,128602,0.52
https://leetcode.com/problems/swap-adjacent-in-lr-string,Swap adjacent in lr string,282,256,0.524163569,Medium,19756,57467,0.34
https://leetcode.com/problems/transpose-matrix,Transpose matrix,289,263,0.523550725,Easy,61702,96912,0.64
https://leetcode.com/problems/increasing-order-search-tree,Increasing order search tree,438,404,0.520190024,Easy,49704,74371,0.67
https://leetcode.com/problems/can-make-palindrome-from-substring,Can make palindrome from substring,115,107,0.518018018,Medium,7369,22319,0.33
https://leetcode.com/problems/maximum-candies-you-can-get-from-boxes,Maximum candies you can get from boxes,50,47,0.515463918,Hard,3718,6398,0.58
https://leetcode.com/problems/unique-morse-code-words,Unique morse code words,536,513,0.510962822,Easy,120440,158971,0.76
https://leetcode.com/problems/zuma-game,Zuma game,166,159,0.510769231,Hard,12205,30134,0.41
https://leetcode.com/problems/summary-ranges,Summary ranges,485,465,0.510526316,Medium,149571,396503,0.38
https://leetcode.com/problems/clone-graph,Clone graph,1210,1161,0.510333193,Medium,274699,895987,0.31
https://leetcode.com/problems/integer-replacement,Integer replacement,283,277,0.505357143,Medium,47884,148517,0.32
https://leetcode.com/problems/best-time-to-buy-and-sell-stock-ii,Best time to buy and sell stock ii,1519,1510,0.501485639,Easy,419759,777524,0.54
https://leetcode.com/problems/tenth-line,Tenth line,143,143,0.5,Easy,46538,137929,0.34
https://leetcode.com/problems/repeated-string-match,Repeated string match,633,633,0.5,Easy,81371,254505,0.32
https://leetcode.com/problems/contains-duplicate-iii,Contains duplicate iii,859,878,0.4945308,Medium,108553,532565,0.2
https://leetcode.com/problems/erect-the-fence,Erect the fence,163,167,0.493939394,Hard,8074,23070,0.35
https://leetcode.com/problems/random-point-in-non-overlapping-rectangles,Random point in non overlapping rectangles,149,157,0.486928105,Medium,10286,27685,0.37
https://leetcode.com/problems/transform-to-chessboard,Transform to chessboard,103,109,0.485849057,Hard,3838,9430,0.41
https://leetcode.com/problems/guess-the-word,Guess the word,402,426,0.485507246,Hard,33957,74716,0.45
https://leetcode.com/problems/maximum-number-of-occurrences-of-a-substring,Maximum number of occurrences of a substring,62,67,0.480620155,Medium,4968,11266,0.44
https://leetcode.com/problems/contains-duplicate,Contains duplicate,574,624,0.479131886,Easy,446268,819335,0.54
https://leetcode.com/problems/number-of-burgers-with-no-waste-of-ingredients,Number of burgers with no waste of ingredients,45,49,0.478723404,Medium,5849,11816,0.5
https://leetcode.com/problems/implement-stack-using-queues,Implement stack using queues,456,501,0.476489028,Easy,154660,366454,0.42
https://leetcode.com/problems/cells-with-odd-values-in-a-matrix,Cells with odd values in a matrix,116,128,0.475409836,Easy,17612,22606,0.78
https://leetcode.com/problems/heaters,Heaters,588,649,0.475343573,Easy,56763,174486,0.33
https://leetcode.com/problems/insertion-sort-list,Insertion sort list,455,503,0.474947808,Medium,167525,427020,0.39
https://leetcode.com/problems/employee-importance,Employee importance,473,524,0.47442327,Easy,58693,105709,0.56
https://leetcode.com/problems/rotate-list,Rotate list,837,930,0.473684211,Medium,231172,808789,0.29
https://leetcode.com/problems/decode-ways,Decode ways,1970,2218,0.470391595,Medium,328411,1402223,0.23
https://leetcode.com/problems/bulls-and-cows,Bulls and cows,471,540,0.465875371,Easy,125082,303884,0.41
https://leetcode.com/problems/ugly-number-iii,Ugly number iii,128,147,0.465454545,Medium,5699,22818,0.25
https://leetcode.com/problems/loud-and-rich,Loud and rich,210,243,0.463576159,Medium,10478,21002,0.5
https://leetcode.com/problems/convert-to-base-2,Convert to base 2,114,132,0.463414634,Medium,8714,15128,0.58
https://leetcode.com/problems/flower-planting-with-no-adjacent,Flower planting with no adjacent,176,205,0.461942257,Easy,15387,32142,0.48
https://leetcode.com/problems/not-boring-movies,Not boring movies,209,249,0.456331878,Easy,84676,131491,0.64
https://leetcode.com/problems/orderly-queue,Orderly queue,139,167,0.454248366,Hard,5872,11765,0.5
https://leetcode.com/problems/rabbits-in-forest,Rabbits in forest,202,243,0.453932584,Medium,16696,31490,0.53
https://leetcode.com/problems/keyboard-row,Keyboard row,465,564,0.451895044,Easy,100698,158708,0.63
https://leetcode.com/problems/contains-duplicate-ii,Contains duplicate ii,655,798,0.450791466,Easy,234224,640735,0.37
https://leetcode.com/problems/longest-word-in-dictionary,Longest word in dictionary,460,565,0.448780488,Easy,48106,103062,0.47
https://leetcode.com/problems/maximum-of-absolute-value-expression,Maximum of absolute value expression,83,102,0.448648649,Medium,4968,9328,0.53
https://leetcode.com/problems/cracking-the-safe,Cracking the safe,356,439,0.447798742,Hard,22543,45877,0.49
https://leetcode.com/problems/pancake-sorting,Pancake sorting,257,319,0.446180556,Medium,19746,30815,0.64
https://leetcode.com/problems/additive-number,Additive number,277,350,0.441786284,Medium,46268,160150,0.29
https://leetcode.com/problems/triples-with-bitwise-and-equal-to-zero,Triples with bitwise and equal to zero,78,99,0.440677966,Hard,6297,11400,0.55
https://leetcode.com/problems/surface-area-of-3d-shapes,Surface area of 3d shapes,193,250,0.435665914,Easy,14942,25989,0.57
https://leetcode.com/problems/pyramid-transition-matrix,Pyramid transition matrix,231,301,0.434210526,Medium,17484,32799,0.53
https://leetcode.com/problems/missing-number,Missing number,1275,1681,0.431326116,Easy,361386,724075,0.5
https://leetcode.com/problems/delete-duplicate-emails,Delete duplicate emails,346,458,0.430348259,Easy,91633,248010,0.37
https://leetcode.com/problems/find-and-replace-in-string,Find and replace in string,230,305,0.429906542,Medium,28449,58525,0.49
https://leetcode.com/problems/decode-ways-ii,Decode ways ii,329,437,0.429503916,Hard,26135,101329,0.26
https://leetcode.com/problems/implement-strstr,Implement strstr,1208,1622,0.426855124,Easy,552259,1647160,0.34
https://leetcode.com/problems/circular-permutation-in-binary-representation,Circular permutation in binary representation,58,78,0.426470588,Medium,4964,8143,0.61
https://leetcode.com/problems/construct-string-from-binary-tree,Construct string from binary tree,633,861,0.423694779,Easy,70868,134221,0.53
https://leetcode.com/problems/decrease-elements-to-make-array-zigzag,Decrease elements to make array zigzag,62,85,0.421768707,Medium,6561,14876,0.44
https://leetcode.com/problems/image-overlap,Image overlap,245,337,0.420962199,Medium,14978,27073,0.55
https://leetcode.com/problems/beautiful-array,Beautiful array,256,355,0.41898527,Medium,8693,15489,0.56
https://leetcode.com/problems/factorial-trailing-zeroes,Factorial trailing zeroes,627,870,0.418837675,Easy,183260,485966,0.38
https://leetcode.com/problems/find-peak-element,Find peak element,1212,1687,0.418075198,Medium,296844,700616,0.42
https://leetcode.com/problems/range-sum-query-immutable,Range sum query immutable,652,909,0.417680974,Easy,169657,411004,0.41
https://leetcode.com/problems/continuous-subarray-sum,Continuous subarray sum,930,1297,0.417602155,Medium,94231,386001,0.24
https://leetcode.com/problems/design-linked-list,Design linked list,416,581,0.417251755,Medium,40705,188316,0.22
https://leetcode.com/problems/spiral-matrix-iii,Spiral matrix iii,154,219,0.412868633,Medium,14888,22138,0.67
https://leetcode.com/problems/find-smallest-letter-greater-than-target,Find smallest letter greater than target,298,425,0.412171508,Easy,56139,125339,0.45
https://leetcode.com/problems/lowest-common-ancestor-of-deepest-leaves,Lowest common ancestor of deepest leaves,166,237,0.41191067,Medium,13935,21288,0.65
https://leetcode.com/problems/guess-number-higher-or-lower-ii,Guess number higher or lower ii,658,948,0.409713574,Medium,53175,135267,0.39
https://leetcode.com/problems/fizz-buzz,Fizz buzz,676,974,0.40969697,Easy,267653,440439,0.61
https://leetcode.com/problems/airplane-seat-assignment-probability,Airplane seat assignment probability,86,124,0.40952381,Medium,4477,7594,0.59
https://leetcode.com/problems/big-countries,Big countries,418,607,0.407804878,Easy,148679,196331,0.76
https://leetcode.com/problems/construct-the-rectangle,Construct the rectangle,161,234,0.407594937,Easy,50936,103759,0.49
https://leetcode.com/problems/subdomain-visit-count,Subdomain visit count,361,527,0.406531532,Easy,65773,97683,0.67
https://leetcode.com/problems/remove-outermost-parentheses,Remove outermost parentheses,297,434,0.40629275,Easy,63623,83471,0.76
https://leetcode.com/problems/find-duplicate-file-in-system,Find duplicate file in system,324,474,0.406015038,Medium,39638,68836,0.58
https://leetcode.com/problems/consecutive-numbers-sum,Consecutive numbers sum,231,339,0.405263158,Hard,16903,47270,0.36
https://leetcode.com/problems/get-watched-videos-by-your-friends,Get watched videos by your friends,53,78,0.404580153,Medium,4904,11836,0.41
https://leetcode.com/problems/prime-number-of-set-bits-in-binary-representation,Prime number of set bits in binary representation,189,279,0.403846154,Easy,36645,59801,0.61
https://leetcode.com/problems/string-without-aaa-or-bbb,String without aaa or bbb,135,201,0.401785714,Medium,13611,38251,0.36
https://leetcode.com/problems/minimum-moves-to-equal-array-elements,Minimum moves to equal array elements,453,676,0.401240035,Easy,65700,132084,0.5
https://leetcode.com/problems/occurrences-after-bigram,Occurrences after bigram,77,115,0.401041667,Easy,19762,30683,0.64
https://leetcode.com/problems/second-minimum-node-in-a-binary-tree,Second minimum node in a binary tree,471,705,0.400510204,Easy,62842,145983,0.43
https://leetcode.com/problems/next-greater-element-i,Next greater element i,1103,1690,0.394915861,Easy,124245,201530,0.62
https://leetcode.com/problems/substring-with-concatenation-of-all-words,Substring with concatenation of all words,699,1081,0.392696629,Hard,157480,640789,0.25
https://leetcode.com/problems/reverse-integer,Reverse integer,2746,4270,0.391391106,Easy,913770,3570124,0.26
https://leetcode.com/problems/fruit-into-baskets,Fruit into baskets,612,954,0.390804598,Medium,75696,180237,0.42
https://leetcode.com/problems/check-if-word-is-valid-after-substitutions,Check if word is valid after substitutions,128,201,0.389057751,Medium,15051,28024,0.54
https://leetcode.com/problems/add-digits,Add digits,578,911,0.388179987,Easy,263845,476946,0.55
https://leetcode.com/problems/scramble-string,Scramble string,382,607,0.386248736,Hard,100338,307153,0.33
https://leetcode.com/problems/number-of-boomerangs,Number of boomerangs,345,551,0.385044643,Easy,61818,121360,0.51
https://leetcode.com/problems/minimum-area-rectangle-ii,Minimum area rectangle ii,100,161,0.383141762,Medium,8367,17317,0.48
https://leetcode.com/problems/random-pick-index,Random pick index,336,545,0.38138479,Medium,67580,128621,0.53
https://leetcode.com/problems/sqrtx,Sqrtx,1006,1638,0.380484115,Easy,461303,1413554,0.33
https://leetcode.com/problems/moving-stones-until-consecutive-ii,Moving stones until consecutive ii,100,163,0.380228137,Medium,3392,6625,0.51
https://leetcode.com/problems/ugly-number,Ugly number,322,528,0.378823529,Easy,180772,439400,0.41
https://leetcode.com/problems/generate-random-point-in-a-circle,Generate random point in a circle,126,207,0.378378378,Medium,8307,21578,0.38
https://leetcode.com/problems/mirror-reflection,Mirror reflection,154,253,0.378378378,Medium,8051,15227,0.53
https://leetcode.com/problems/license-key-formatting,License key formatting,385,635,0.37745098,Easy,110171,259780,0.42
https://leetcode.com/problems/exclusive-time-of-functions,Exclusive time of functions,573,949,0.376478318,Medium,55125,109322,0.5
https://leetcode.com/problems/h-index-ii,H index ii,263,441,0.373579545,Medium,90438,251346,0.36
https://leetcode.com/problems/h-index,H index,494,831,0.372830189,Medium,137931,393040,0.35
https://leetcode.com/problems/stone-game,Stone game,459,773,0.372564935,Medium,41632,66246,0.63
https://leetcode.com/problems/plus-one,Plus one,1147,1944,0.371077321,Easy,492431,1177106,0.42
https://leetcode.com/problems/binary-watch,Binary watch,459,794,0.36632083,Easy,73829,159712,0.46
https://leetcode.com/problems/intersection-of-two-arrays,Intersection of two arrays,566,982,0.365633075,Easy,287617,490189,0.59
https://leetcode.com/problems/prison-cells-after-n-days,Prison cells after n days,283,492,0.36516129,Medium,33388,85848,0.39
https://leetcode.com/problems/clumsy-factorial,Clumsy factorial,66,115,0.364640884,Medium,10228,19120,0.53
https://leetcode.com/problems/tiling-a-rectangle-with-the-fewest-squares,Tiling a rectangle with the fewest squares,71,126,0.360406091,Hard,2653,5385,0.49
https://leetcode.com/problems/reverse-vowels-of-a-string,Reverse vowels of a string,509,922,0.355695318,Easy,187646,438602,0.43
https://leetcode.com/problems/third-maximum-number,Third maximum number,493,916,0.349893542,Easy,116074,389290,0.3
https://leetcode.com/problems/roman-to-integer,Roman to integer,1673,3117,0.349269311,Easy,559980,1034191,0.54
https://leetcode.com/problems/sum-of-two-integers,Sum of two integers,966,1804,0.348736462,Easy,160965,317373,0.51
https://leetcode.com/problems/day-of-the-year,Day of the year,54,101,0.348387097,Easy,11896,24272,0.49
https://leetcode.com/problems/random-pick-with-weight,Random pick with weight,431,814,0.346184739,Medium,47647,109981,0.43
https://leetcode.com/problems/rectangle-area,Rectangle area,318,602,0.345652174,Medium,97525,264514,0.37
https://leetcode.com/problems/valid-square,Valid square,172,326,0.345381526,Medium,24984,60331,0.41
https://leetcode.com/problems/fraction-addition-and-subtraction,Fraction addition and subtraction,136,261,0.34256927,Medium,15327,32030,0.48
https://leetcode.com/problems/construct-quad-tree,Construct quad tree,197,385,0.338487973,Medium,18337,30621,0.6
https://leetcode.com/problems/escape-the-ghosts,Escape the ghosts,152,298,0.337777778,Medium,12533,22256,0.56
https://leetcode.com/problems/largest-number-at-least-twice-of-others,Largest number at least twice of others,243,485,0.333791209,Easy,69543,169300,0.41
https://leetcode.com/problems/ambiguous-coordinates,Ambiguous coordinates,94,188,0.333333333,Medium,8300,18069,0.46
https://leetcode.com/problems/vowel-spellchecker,Vowel spellchecker,99,201,0.33,Medium,8295,18210,0.46
https://leetcode.com/problems/prime-arrangements,Prime arrangements,64,132,0.326530612,Easy,8086,16053,0.5
https://leetcode.com/problems/powerful-integers,Powerful integers,101,209,0.325806452,Easy,16804,42327,0.4
https://leetcode.com/problems/beautiful-arrangement-ii,Beautiful arrangement ii,270,562,0.324519231,Medium,21031,39606,0.53
https://leetcode.com/problems/remove-element,Remove element,1082,2256,0.324146195,Easy,512038,1101628,0.46
https://leetcode.com/problems/relative-ranks,Relative ranks,217,453,0.323880597,Easy,48926,99092,0.49
https://leetcode.com/problems/friends-of-appropriate-ages,Friends of appropriate ages,240,506,0.321715818,Medium,26534,65251,0.41
https://leetcode.com/problems/distribute-candies,Distribute candies,364,770,0.320987654,Easy,85885,142035,0.6
https://leetcode.com/problems/human-traffic-of-stadium,Human traffic of stadium,125,266,0.319693095,Hard,20791,53235,0.39
https://leetcode.com/problems/teemo-attacking,Teemo attacking,287,615,0.318181818,Medium,42313,79837,0.53
https://leetcode.com/problems/remove-duplicates-from-sorted-array,Remove duplicates from sorted array,1958,4211,0.317393419,Easy,778385,1813090,0.43
https://leetcode.com/problems/arranging-coins,Arranging coins,251,540,0.317319848,Easy,84896,217195,0.39
https://leetcode.com/problems/peak-index-in-a-mountain-array,Peak index in a mountain array,424,915,0.31665422,Easy,118729,167984,0.71
https://leetcode.com/problems/fraction-to-recurring-decimal,Fraction to recurring decimal,640,1398,0.314033366,Medium,105885,515563,0.21
https://leetcode.com/problems/merge-sorted-array,Merge sorted array,1557,3411,0.313405797,Easy,469878,1244474,0.38
https://leetcode.com/problems/encode-and-decode-tinyurl,Encode and decode tinyurl,558,1231,0.311906093,Medium,92439,117915,0.78
https://leetcode.com/problems/available-captures-for-rook,Available captures for rook,138,307,0.31011236,Easy,22065,33495,0.66
https://leetcode.com/problems/last-substring-in-lexicographical-order,Last substring in lexicographical order,80,178,0.310077519,Hard,7241,22689,0.32
https://leetcode.com/problems/longest-absolute-file-path,Longest absolute file path,526,1172,0.309776207,Medium,76961,189267,0.41
https://leetcode.com/problems/shuffle-an-array,Shuffle an array,375,837,0.309405941,Medium,100692,195424,0.52
https://leetcode.com/problems/bulb-switcher,Bulb switcher,366,824,0.307563025,Medium,69128,154213,0.45
https://leetcode.com/problems/range-addition-ii,Range addition ii,225,509,0.30653951,Easy,36101,73399,0.49
https://leetcode.com/problems/poor-pigs,Poor pigs,333,754,0.306347746,Hard,17289,37153,0.47
https://leetcode.com/problems/previous-permutation-with-one-swap,Previous permutation with one swap,79,179,0.30620155,Medium,8138,17155,0.47
https://leetcode.com/problems/super-palindromes,Super palindromes,64,146,0.304761905,Hard,4491,14182,0.32
https://leetcode.com/problems/solve-the-equation,Solve the equation,198,452,0.304615385,Medium,21146,51399,0.41
https://leetcode.com/problems/powx-n,Powx n,1103,2552,0.301778386,Medium,393826,1360099,0.29
https://leetcode.com/problems/k-diff-pairs-in-an-array,K diff pairs in an array,444,1034,0.300405954,Easy,82621,268635,0.31
https://leetcode.com/problems/count-numbers-with-unique-digits,Count numbers with unique digits,315,735,0.3,Medium,69916,146387,0.48
https://leetcode.com/problems/coloring-a-border,Coloring a border,76,178,0.299212598,Medium,7363,16816,0.44
https://leetcode.com/problems/print-binary-tree,Print binary tree,285,671,0.298117155,Medium,26947,50608,0.53
https://leetcode.com/problems/maximum-binary-tree-ii,Maximum binary tree ii,119,284,0.29528536,Medium,12085,19559,0.62
https://leetcode.com/problems/number-of-digit-one,Number of digit one,219,527,0.293565684,Hard,44986,145628,0.31
https://leetcode.com/problems/baseball-game,Baseball game,370,893,0.292953286,Easy,64975,104539,0.62
https://leetcode.com/problems/binary-gap,Binary gap,170,412,0.29209622,Easy,30811,51207,0.6
https://leetcode.com/problems/smallest-good-base,Smallest good base,117,287,0.28960396,Hard,11390,32652,0.35
https://leetcode.com/problems/binary-tree-tilt,Binary tree tilt,387,957,0.287946429,Easy,63899,134301,0.48
https://leetcode.com/problems/vertical-order-traversal-of-a-binary-tree,Vertical order traversal of a binary tree,263,653,0.287117904,Medium,26686,78832,0.34
https://leetcode.com/problems/max-points-on-a-line,Max points on a line,658,1649,0.285218899,Hard,139254,846309,0.16
https://leetcode.com/problems/goat-latin,Goat latin,204,515,0.283727399,Easy,47100,78074,0.6
https://leetcode.com/problems/most-common-word,Most common word,454,1149,0.283218964,Easy,105229,242157,0.43
https://leetcode.com/problems/valid-phone-numbers,Valid phone numbers,126,320,0.282511211,Easy,31659,124527,0.25
https://leetcode.com/problems/simplify-path,Simplify path,579,1487,0.280251694,Medium,179187,585168,0.31
https://leetcode.com/problems/snakes-and-ladders,Snakes and ladders,228,593,0.27771011,Medium,20693,56322,0.37
https://leetcode.com/problems/check-if-it-is-a-good-array,Check if it is a good array,49,128,0.276836158,Hard,3992,7673,0.52
https://leetcode.com/problems/text-justification,Text justification,493,1291,0.276345291,Hard,115798,455402,0.25
https://leetcode.com/problems/linked-list-components,Linked list components,276,725,0.275724276,Medium,33869,60222,0.56
https://leetcode.com/problems/1-bit-and-2-bit-characters,1 bit and 2 bit characters,313,825,0.275043937,Easy,51126,104151,0.49
https://leetcode.com/problems/perfect-number,Perfect number,201,533,0.273841962,Easy,52523,149108,0.35
https://leetcode.com/problems/defanging-an-ip-address,Defanging an ip address,196,526,0.271468144,Easy,113375,132553,0.86
https://leetcode.com/problems/compare-strings-by-frequency-of-the-smallest-character,Compare strings by frequency of the smallest character,122,328,0.271111111,Easy,24923,42831,0.58
https://leetcode.com/problems/gray-code,Gray code,513,1384,0.27042699,Medium,149986,315387,0.48
https://leetcode.com/problems/valid-boomerang,Valid boomerang,67,183,0.268,Easy,12739,33936,0.38
https://leetcode.com/problems/self-crossing,Self crossing,110,301,0.267639903,Hard,20922,76260,0.27
https://leetcode.com/problems/insufficient-nodes-in-root-to-leaf-paths,Insufficient nodes in root to leaf paths,99,273,0.266129032,Medium,8884,19255,0.46
https://leetcode.com/problems/smallest-integer-divisible-by-k,Smallest integer divisible by k,75,210,0.263157895,Medium,8261,26734,0.31
https://leetcode.com/problems/valid-palindrome,Valid palindrome,833,2357,0.261128527,Easy,464855,1384188,0.34
https://leetcode.com/problems/integer-to-english-words,Integer to english words,734,2083,0.26056088,Hard,135247,528886,0.26
https://leetcode.com/problems/water-and-jug-problem,Water and jug problem,215,612,0.259975816,Medium,33712,112860,0.3
https://leetcode.com/problems/prime-palindrome,Prime palindrome,145,414,0.259391771,Medium,13840,59607,0.23
https://leetcode.com/problems/divisor-game,Divisor game,225,643,0.25921659,Easy,34629,52835,0.66
https://leetcode.com/problems/nim-game,Nim game,470,1352,0.257958288,Easy,198625,354732,0.56
https://leetcode.com/problems/integer-to-roman,Integer to roman,797,2307,0.256765464,Medium,297156,558952,0.53
https://leetcode.com/problems/reverse-string-ii,Reverse string ii,332,980,0.25304878,Easy,74678,158977,0.47
https://leetcode.com/problems/zigzag-conversion,Zigzag conversion,1334,3958,0.252078609,Medium,396931,1156276,0.34
https://leetcode.com/problems/contain-virus,Contain virus,63,188,0.250996016,Hard,3617,8520,0.42
https://leetcode.com/problems/classes-more-than-5-students,Classes more than 5 students,174,534,0.245762712,Easy,62155,167876,0.37
https://leetcode.com/problems/array-partition-i,Array partition i,678,2093,0.244677012,Easy,182069,257601,0.71
https://leetcode.com/problems/remove-comments,Remove comments,219,678,0.244147157,Medium,20733,63158,0.33
https://leetcode.com/problems/binary-string-with-substrings-representing-1-to-n,Binary string with substrings representing 1 to n,78,242,0.24375,Medium,11192,18913,0.59
https://leetcode.com/problems/string-compression,String compression,544,1704,0.241992883,Easy,80956,205282,0.39
https://leetcode.com/problems/nth-digit,Nth digit,299,940,0.241323648,Medium,52964,171435,0.31
https://leetcode.com/problems/reorder-data-in-log-files,Reorder data in log files,382,1205,0.240705734,Easy,73674,137297,0.54
https://leetcode.com/problems/expressive-words,Expressive words,170,537,0.240452617,Medium,25592,55546,0.46
https://leetcode.com/problems/valid-tic-tac-toe-state,Valid tic tac toe state,150,477,0.23923445,Medium,19688,61768,0.32
https://leetcode.com/problems/chalkboard-xor-game,Chalkboard xor game,50,162,0.235849057,Hard,3329,7238,0.46
https://leetcode.com/problems/equal-rational-numbers,Equal rational numbers,37,120,0.23566879,Hard,3412,8204,0.42
https://leetcode.com/problems/largest-values-from-labels,Largest values from labels,60,197,0.233463035,Medium,8521,14711,0.58
https://leetcode.com/problems/power-of-three,Power of three,386,1273,0.232670283,Easy,221207,527491,0.42
https://leetcode.com/problems/compare-version-numbers,Compare version numbers,388,1281,0.232474536,Medium,161458,631778,0.26
https://leetcode.com/problems/reverse-words-in-a-string,Reverse words in a string,767,2570,0.229847168,Medium,341435,1806723,0.19
https://leetcode.com/problems/mini-parser,Mini parser,213,714,0.229773463,Medium,34547,105263,0.33
https://leetcode.com/problems/complex-number-multiplication,Complex number multiplication,191,641,0.229567308,Medium,42020,63266,0.66
https://leetcode.com/problems/rotated-digits,Rotated digits,265,890,0.229437229,Easy,39428,70231,0.56
https://leetcode.com/problems/to-lower-case,To lower case,379,1290,0.227082085,Easy,172636,220602,0.78
https://leetcode.com/problems/projection-area-of-3d-shapes,Projection area of 3d shapes,195,667,0.226218097,Easy,24451,36634,0.67
https://leetcode.com/problems/soup-servings,Soup servings,122,423,0.223853211,Medium,7905,20451,0.39
https://leetcode.com/problems/reconstruct-original-digits-from-english,Reconstruct original digits from english,143,501,0.222049689,Medium,21745,46909,0.46
https://leetcode.com/problems/student-attendance-record-i,Student attendance record i,197,712,0.216721672,Easy,67221,145226,0.46
https://leetcode.com/problems/find-positive-integer-solution-for-a-given-equation,Find positive integer solution for a given equation,57,207,0.215909091,Easy,10138,15056,0.67
https://leetcode.com/problems/shortest-completing-word,Shortest completing word,144,524,0.215568862,Easy,27325,48969,0.56
https://leetcode.com/problems/find-the-closest-palindrome,Find the closest palindrome,194,720,0.212253829,Hard,17334,90061,0.19
https://leetcode.com/problems/longest-uncommon-subsequence-ii,Longest uncommon subsequence ii,139,529,0.208083832,Medium,19419,58035,0.33
https://leetcode.com/problems/number-of-segments-in-a-string,Number of segments in a string,171,653,0.207524272,Easy,66528,177791,0.37
https://leetcode.com/problems/strong-password-checker,Strong password checker,116,445,0.206773619,Hard,7809,49180,0.16
https://leetcode.com/problems/number-of-lines-to-write-string,Number of lines to write string,195,752,0.205913411,Easy,33267,52063,0.64
https://leetcode.com/problems/super-pow,Super pow,167,648,0.204907975,Medium,31615,87467,0.36
https://leetcode.com/problems/length-of-last-word,Length of last word,499,2054,0.195456326,Easy,323979,1000064,0.32
https://leetcode.com/problems/quad-tree-intersection,Quad tree intersection,74,314,0.190721649,Easy,7476,17234,0.43
https://leetcode.com/problems/masking-personal-information,Masking personal information,59,256,0.187301587,Medium,8463,19685,0.43
https://leetcode.com/problems/image-smoother,Image smoother,210,933,0.183727034,Easy,42187,84243,0.5
https://leetcode.com/problems/maximum-nesting-depth-of-two-valid-parentheses-strings,Maximum nesting depth of two valid parentheses strings,76,352,0.177570093,Medium,5909,8636,0.68
https://leetcode.com/problems/groups-of-special-equivalent-strings,Groups of special equivalent strings,195,906,0.177111717,Easy,20908,32406,0.65
https://leetcode.com/problems/guess-number-higher-or-lower,Guess number higher or lower,306,1442,0.175057208,Easy,129462,314827,0.41
https://leetcode.com/problems/divide-two-integers,Divide two integers,896,4292,0.172706245,Medium,237082,1464918,0.16
https://leetcode.com/problems/utf-8-validation,Utf 8 validation,177,853,0.17184466,Medium,43137,117271,0.37
https://leetcode.com/problems/delete-node-in-a-linked-list,Delete node in a linked list,1053,5094,0.171303075,Easy,345065,601310,0.57
